date,time,day_of_week,male_adult,female_adult,male_old,female_old,male_young,female_young
2024-07-01,03:00,월,72,36,97,23,31,86
2024-07-01,04:00,월,89,42,26,26,112,33
2024-07-01,05:00,월,149,100,135,39,105,55
2024-07-01,06:00,월,237,201,79,95,101,120
2024-07-01,07:00,월,85,296,230,303,303,79
2024-07-01,08:00,월,161,113,156,138,204,302
2024-07-01,09:00,월,205,68,41,35,154,121
2024-07-01,10:00,월,280,90,136,49,193,21
2024-07-01,11:00,월,296,120,196,104,73,112
2024-07-01,12:00,월,283,156,127,184,199,234
2024-07-01,13:00,월,355,103,73,227,209,78
2024-07-01,14:00,월,266,191,78,102,72,123
2024-07-01,15:00,월,159,88,128,32,293,70
2024-07-01,16:00,월,101,24,208,24,112,80
2024-07-01,17:00,월,265,37,293,136,156,38
2024-07-01,18:00,월,62,70,133,253,280,283
2024-07-01,19:00,월,145,38,165,219,248,277
2024-07-01,20:00,월,173,170,130,135,217,175
2024-07-01,21:00,월,230,40,32,202,147,170
2024-07-01,22:00,월,46,37,139,71,24,36
2024-07-01,23:00,월,148,15,79,48,120,46
2024-07-02,00:00,화,52,80,131,53,69,89
2024-07-02,01:00,화,107,106,152,43,131,106
2024-07-02,02:00,화,140,63,157,86,138,66
2024-07-02,03:00,화,156,11,118,13,148,32
2024-07-02,04:00,화,82,96,40,63,28,36
2024-07-02,05:00,화,64,19,72,109,146,67
2024-07-02,06:00,화,289,88,240,97,189,139
2024-07-02,07:00,화,143,208,452,300,240,291
2024-07-02,08:00,화,485,105,350,144,115,245
2024-07-02,09:00,화,226,86,75,98,170,111
2024-07-02,10:00,화,117,170,312,151,257,40
2024-07-02,11:00,화,78,87,184,129,226,200
2024-07-02,12:00,화,323,196,328,59,254,184
2024-07-02,13:00,화,212,106,84,276,259,211
2024-07-02,14:00,화,240,156,161,212,163,223
2024-07-02,15:00,화,83,57,76,65,284,80
2024-07-02,16:00,화,185,220,37,223,167,76
2024-07-02,17:00,화,180,103,289,60,265,114
2024-07-02,18:00,화,301,69,158,221,462,240
2024-07-02,19:00,화,120,199,112,100,79,37
2024-07-02,20:00,화,64,96,230,114,151,123
2024-07-02,21:00,화,57,134,109,105,197,187
2024-07-02,22:00,화,147,64,148,97,88,93
2024-07-02,23:00,화,114,40,156,55,138,15
2024-07-03,00:00,수,39,88,115,79,115,56
2024-07-03,01:00,수,136,21,29,22,64,18
2024-07-03,02:00,수,154,98,156,34,128,49
2024-07-03,03:00,수,158,82,35,65,23,51
2024-07-03,04:00,수,86,93,60,51,22,18
2024-07-03,05:00,수,122,109,76,24,143,72
2024-07-03,06:00,수,132,143,242,208,59,177
2024-07-03,07:00,수,214,104,212,107,437,201
2024-07-03,08:00,수,301,293,107,138,462,199
2024-07-03,09:00,수,301,86,61,37,114,55
2024-07-03,10:00,수,315,88,329,211,303,42
2024-07-03,11:00,수,168,97,136,136,136,185
2024-07-03,12:00,수,412,140,139,267,97,155
2024-07-03,13:00,수,179,260,188,199,75,237
2024-07-03,14:00,수,49,30,192,94,323,53
2024-07-03,15:00,수,56,138,265,42,63,129
2024-07-03,16:00,수,73,136,317,106,112,78
2024-07-03,17:00,수,104,147,47,64,199,105
2024-07-03,18:00,수,373,240,365,132,439,44
2024-07-03,19:00,수,189,90,248,168,191,301
2024-07-03,20:00,수,300,26,240,76,271,42
2024-07-03,21:00,수,330,209,63,110,231,173
2024-07-03,22:00,수,23,112,150,37,30,60
2024-07-03,23:00,수,94,77,138,65,159,50
2024-07-04,00:00,목,42,48,122,115,152,94
2024-07-04,01:00,목,110,112,105,58,80,53
2024-07-04,02:00,목,82,54,95,101,94,103
2024-07-04,03:00,목,160,85,111,68,177,24
2024-07-04,04:00,목,57,43,38,110,182,27
2024-07-04,05:00,목,50,40,100,53,176,68
2024-07-04,06:00,목,256,50,172,67,118,143
2024-07-04,07:00,목,295,367,331,78,154,174
2024-07-04,08:00,목,196,271,70,41,554,110
2024-07-04,09:00,목,75,160,88,80,67,123
2024-07-04,10:00,목,365,150,54,56,150,212
2024-07-04,11:00,목,76,65,346,103,348,186
2024-07-04,12:00,목,295,186,312,94,146,34
2024-07-04,13:00,목,285,100,73,56,412,204
2024-07-04,14:00,목,45,55,136,150,363,42
2024-07-04,15:00,목,58,241,240,131,172,101
2024-07-04,16:00,목,240,65,247,37,183,137
2024-07-04,17:00,목,286,116,363,175,155,56
2024-07-04,18:00,목,278,275,168,150,559,352
2024-07-04,19:00,목,430,228,233,217,376,241
2024-07-04,20:00,목,58,113,315,213,191,90
2024-07-04,21:00,목,275,72,352,56,125,130
2024-07-04,22:00,목,184,81,142,28,105,84
2024-07-04,23:00,목,170,31,34,23,173,114
2024-07-05,00:00,금,159,13,147,92,117,70
2024-07-05,01:00,금,123,70,144,126,38,42
2024-07-05,02:00,금,187,45,32,79,33,124
2024-07-05,03:00,금,169,81,111,111,49,120
2024-07-05,04:00,금,79,23,95,15,22,62
2024-07-05,05:00,금,149,105,71,13,116,83
2024-07-05,06:00,금,321,186,71,163,182,169
2024-07-05,07:00,금,408,272,589,194,570,118
2024-07-05,08:00,금,288,286,604,315,61,310
2024-07-05,09:00,금,257,66,196,70,69,241
2024-07-05,10:00,금,81,102,335,124,263,62
2024-07-05,11:00,금,351,160,321,177,268,185
2024-07-05,12:00,금,409,191,122,62,279,60
2024-07-05,13:00,금,53,312,465,140,390,324
2024-07-05,14:00,금,319,88,268,181,347,192
2024-07-05,15:00,금,296,143,163,256,77,36
2024-07-05,16:00,금,49,92,208,257,353,126
2024-07-05,17:00,금,278,55,253,160,323,193
2024-07-05,18:00,금,177,42,150,251,263,214
2024-07-05,19:00,금,131,302,570,153,174,126
2024-07-05,20:00,금,300,234,347,246,390,129
2024-07-05,21:00,금,132,265,392,166,401,47
2024-07-05,22:00,금,40,24,196,107,137,109
2024-07-05,23:00,금,125,104,169,53,40,96
2024-07-06,00:00,토,226,146,194,69,240,113
2024-07-06,01:00,토,237,132,26,121,46,165
2024-07-06,02:00,토,217,125,101,95,135,89
2024-07-06,03:00,토,98,65,107,133,129,162
2024-07-06,04:00,토,93,44,162,59,199,104
2024-07-06,05:00,토,106,94,108,44,94,144
2024-07-06,06:00,토,69,211,365,42,488,161
2024-07-06,07:00,토,517,299,168,483,398,148
2024-07-06,08:00,토,395,411,464,189,107,358
2024-07-06,09:00,토,442,202,255,143,148,97
2024-07-06,10:00,토,104,160,219,264,401,296
2024-07-06,11:00,토,373,52,258,296,363,168
2024-07-06,12:00,토,69,44,259,164,611,159
2024-07-06,13:00,토,442,126,299,99,129,197
2024-07-06,14:00,토,416,153,240,122,186,85
2024-07-06,15:00,토,115,180,163,247,191,146
2024-07-06,16:00,토,127,172,125,182,61,39
2024-07-06,17:00,토,145,110,457,294,439,61
2024-07-06,18:00,토,210,122,483,462,145,414
2024-07-06,19:00,토,571,79,514,194,76,335
2024-07-06,20:00,토,462,86,470,255,99,75
2024-07-06,21:00,토,166,208,388,300,416,134
2024-07-06,22:00,토,240,109,70,144,250,102
2024-07-06,23:00,토,37,63,47,93,175,127
2024-07-07,00:00,일,152,16,151,143,105,26
2024-07-07,01:00,일,62,107,42,119,88,89
2024-07-07,02:00,일,137,144,175,62,27,94
2024-07-07,03:00,일,27,19,189,73,126,51
2024-07-07,04:00,일,54,77,57,46,183,113
2024-07-07,05:00,일,208,100,25,21,71,23
2024-07-07,06:00,일,341,286,114,124,355,143
2024-07-07,07:00,일,354,116,465,157,401,176
2024-07-07,08:00,일,232,133,608,133,501,221
2024-07-07,09:00,일,350,272,217,168,97,65
2024-07-07,10:00,일,286,130,472,125,417,112
2024-07-07,11:00,일,327,47,95,42,269,268
2024-07-07,12:00,일,161,341,549,43,121,202
2024-07-07,13:00,일,201,161,422,397,145,66
2024-07-07,14:00,일,315,130,432,33,424,295
2024-07-07,15:00,일,114,98,107,138,276,221
2024-07-07,16:00,일,93,257,59,315,391,205
2024-07-07,17:00,일,85,186,198,256,305,84
2024-07-07,18:00,일,103,107,551,195,186,327
2024-07-07,19:00,일,193,73,103,365,325,114
2024-07-07,20:00,일,405,114,136,176,150,229
2024-07-07,21:00,일,465,39,288,245,190,44
2024-07-07,22:00,일,236,74,54,134,142,46
2024-07-07,23:00,일,42,77,125,27,79,139
2024-07-08,00:00,월,126,104,93,115,40,14
2024-07-08,01:00,월,108,70,165,82,41,87
2024-07-08,02:00,월,83,100,140,88,101,101
2024-07-08,03:00,월,83,45,48,29,55,27
2024-07-08,04:00,월,41,83,58,16,113,116
2024-07-08,05:00,월,72,100,43,99,58,43
2024-07-08,06:00,월,205,132,51,111,53,193
2024-07-08,07:00,월,182,112,522,266,485,244
2024-07-08,08:00,월,193,302,324,109,353,273
2024-07-08,09:00,월,259,160,76,50,87,190
2024-07-08,10:00,월,146,234,110,109,212,237
2024-07-08,11:00,월,112,111,121,163,203,183
2024-07-08,12:00,월,239,148,418,43,188,88
2024-07-08,13:00,월,250,57,462,140,425,275
2024-07-08,14:00,월,187,69,114,213,344,73
2024-07-08,15:00,월,325,200,248,162,87,40
2024-07-08,16:00,월,150,45,42,226,210,45
2024-07-08,17:00,월,159,38,169,213,180,91
2024-07-08,18:00,월,123,85,386,350,316,144
2024-07-08,19:00,월,380,305,147,107,276,167
2024-07-08,20:00,월,42,79,178,63,148,142
2024-07-08,21:00,월,219,200,112,69,271,210
2024-07-08,22:00,월,177,107,113,85,90,71
2024-07-08,23:00,월,108,55,123,113,86,101
2024-07-09,00:00,화,95,69,78,101,162,84
2024-07-09,01:00,화,55,84,168,28,144,101
2024-07-09,02:00,화,53,101,154,27,104,33
2024-07-09,03:00,화,105,106,137,39,82,123
2024-07-09,04:00,화,84,37,33,109,54,52
2024-07-09,05:00,화,107,131,20,95,36,115
2024-07-09,06:00,화,93,144,97,48,133,93
2024-07-09,07:00,화,116,353,524,236,348,264
2024-07-09,08:00,화,419,53,455,180,452,234
2024-07-09,09:00,화,180,103,41,181,142,90
2024-07-09,10:00,화,103,79,45,158,299,239
2024-07-09,11:00,화,256,76,270,234,329,190
2024-07-09,12:00,화,172,65,162,49,67,342
2024-07-09,13:00,화,271,308,98,134,379,178
2024-07-09,14:00,화,113,75,266,27,289,198
2024-07-09,15:00,화,383,101,345,199,224,194
2024-07-09,16:00,화,272,259,39,113,81,174
2024-07-09,17:00,화,313,117,133,240,222,187
2024-07-09,18:00,화,577,115,178,311,548,311
2024-07-09,19:00,화,160,51,68,361,330,361
2024-07-09,20:00,화,220,80,105,133,276,256
2024-07-09,21:00,화,91,227,170,240,172,231
2024-07-09,22:00,화,110,29,96,96,176,45
2024-07-09,23:00,화,129,78,133,27,152,22
2024-07-10,00:00,수,83,49,28,48,144,63
2024-07-10,01:00,수,94,22,141,37,32,51
2024-07-10,02:00,수,112,19,61,107,190,76
2024-07-10,03:00,수,98,65,86,50,82,110
2024-07-10,04:00,수,173,15,25,87,113,125
2024-07-10,05:00,수,31,117,24,119,103,39
2024-07-10,06:00,수,365,223,119,209,172,141
2024-07-10,07:00,수,434,333,297,220,259,232
2024-07-10,08:00,수,545,383,539,133,339,83
2024-07-10,09:00,수,335,231,190,46,158,120
2024-07-10,10:00,수,196,197,264,177,277,35
2024-07-10,11:00,수,238,230,274,87,210,238
2024-07-10,12:00,수,322,154,387,180,219,251
2024-07-10,13:00,수,376,34,322,46,51,141
2024-07-10,14:00,수,137,231,45,48,321,112
2024-07-10,15:00,수,148,50,65,100,277,242
2024-07-10,16:00,수,260,47,311,29,353,135
2024-07-10,17:00,수,387,255,138,234,232,239
2024-07-10,18:00,수,157,162,178,268,107,262
2024-07-10,19:00,수,583,148,455,363,556,113
2024-07-10,20:00,수,274,177,158,30,119,263
2024-07-10,21:00,수,260,26,103,26,208,180
2024-07-10,22:00,수,138,64,141,21,69,115
2024-07-10,23:00,수,158,105,151,103,154,17
2024-07-11,00:00,목,61,63,134,85,76,133
2024-07-11,01:00,목,186,57,88,128,157,83
2024-07-11,02:00,목,141,40,45,110,120,122
2024-07-11,03:00,목,92,60,198,77,141,84
2024-07-11,04:00,목,167,106,25,29,127,86
2024-07-11,05:00,목,85,34,197,71,143,133
2024-07-11,06:00,목,43,247,401,45,360,232
2024-07-11,07:00,목,327,414,285,312,399,318
2024-07-11,08:00,목,226,216,258,342,530,76
2024-07-11,09:00,목,297,187,157,222,107,176
2024-07-11,10:00,목,128,100,152,104,375,109
2024-07-11,11:00,목,369,141,168,190,137,50
2024-07-11,12:00,목,414,272,371,151,221,141
2024-07-11,13:00,목,485,77,394,227,124,268
2024-07-11,14:00,목,54,214,152,179,399,53
2024-07-11,15:00,목,268,278,421,141,338,30
2024-07-11,16:00,목,380,65,253,69,382,199
2024-07-11,17:00,목,290,129,126,198,115,151
2024-07-11,18:00,목,435,43,193,430,520,65
2024-07-11,19:00,목,383,360,560,54,622,259
2024-07-11,20:00,목,380,93,273,131,399,247
2024-07-11,21:00,목,266,224,69,147,50,165
2024-07-11,22:00,목,178,101,26,82,95,27
2024-07-11,23:00,목,37,93,158,71,41,117
2024-07-12,00:00,금,57,47,194,140,32,145
2024-07-12,01:00,금,231,16,226,86,201,44
2024-07-12,02:00,금,206,76,125,124,183,77
2024-07-12,03:00,금,185,81,177,127,204,102
2024-07-12,04:00,금,189,135,36,46,202,65
2024-07-12,05:00,금,206,115,152,122,202,97
2024-07-12,06:00,금,226,223,169,230,183,311
2024-07-12,07:00,금,561,283,393,259,589,338
2024-07-12,08:00,금,421,183,518,278,439,409
2024-07-12,09:00,금,371,169,390,88,47,61
2024-07-12,10:00,금,133,120,335,131,250,316
2024-07-12,11:00,금,347,141,393,133,335,96
2024-07-12,12:00,금,408,369,89,328,309,140
2024-07-12,13:00,금,247,194,613,410,61,200
2024-07-12,14:00,금,350,236,92,281,331,185
2024-07-12,15:00,금,54,204,162,312,459,241
2024-07-12,16:00,금,238,104,202,316,159,252
2024-07-12,17:00,금,140,252,400,250,88,271
2024-07-12,18:00,금,421,290,457,474,496,340
2024-07-12,19:00,금,335,395,268,121,657,371
2024-07-12,20:00,금,209,93,271,38,66,88
2024-07-12,21:00,금,338,235,200,96,133,177
2024-07-12,22:00,금,54,109,197,100,110,59
2024-07-12,23:00,금,84,89,233,104,162,24
2024-07-13,00:00,토,156,140,114,122,67,48
2024-07-13,01:00,토,156,77,274,138,47,123
2024-07-13,02:00,토,59,175,61,191,192,195
2024-07-13,03:00,토,126,79,284,23,64,128
2024-07-13,04:00,토,34,57,260,47,189,106
2024-07-13,05:00,토,274,91,259,100,110,69
2024-07-13,06:00,토,139,59,342,254,449,99
2024-07-13,07:00,토,312,369,545,345,165,68
2024-07-13,08:00,토,424,59,804,312,272,360
2024-07-13,09:00,토,512,212,297,119,458,383
2024-07-13,10:00,토,157,71,107,250,268,309
2024-07-13,11:00,토,184,301,464,361,95,202
2024-07-13,12:00,토,708,495,166,224,511,505
2024-07-13,13:00,토,247,425,352,498,716,90
2024-07-13,14:00,토,464,95,357,148,402,335
2024-07-13,15:00,토,449,291,551,65,229,111
2024-07-13,16:00,토,399,95,548,43,452,230
2024-07-13,17:00,토,422,222,348,212,279,281
2024-07-13,18:00,토,428,434,509,172,509,411
2024-07-13,19:00,토,196,363,571,586,384,437
2024-07-13,20:00,토,527,317,419,83,372,272
2024-07-13,21:00,토,521,266,396,313,515,196
2024-07-13,22:00,토,81,115,166,23,98,95
2024-07-13,23:00,토,46,65,56,79,104,176
2024-07-14,00:00,일,87,170,66,81,266,119
2024-07-14,01:00,일,215,181,168,128,51,103
2024-07-14,02:00,일,91,180,113,59,79,106
2024-07-14,03:00,일,91,99,44,96,164,165
2024-07-14,04:00,일,172,83,93,65,248,135
2024-07-14,05:00,일,177,113,184,85,241,143
2024-07-14,06:00,일,325,87,202,87,136,176
2024-07-14,07:00,일,304,94,817,252,391,275
2024-07-14,08:00,일,450,141,371,486,667,441
2024-07-14,09:00,일,264,174,314,335,544,85
2024-07-14,10:00,일,458,64,533,209,175,146
2024-07-14,11:00,일,517,77,505,135,239,248
2024-07-14,12:00,일,75,62,336,226,307,69
2024-07-14,13:00,일,72,125,477,84,256,342
2024-07-14,14:00,일,144,198,439,368,202,81
2024-07-14,15:00,일,252,248,152,253,403,44
2024-07-14,16:00,일,264,368,455,289,175,329
2024-07-14,17:00,일,489,337,511,263,300,66
2024-07-14,18:00,일,208,264,467,144,404,436
2024-07-14,19:00,일,187,294,400,91,771,241
2024-07-14,20:00,일,272,135,152,189,333,88
2024-07-14,21:00,일,147,189,269,51,275,242
2024-07-14,22:00,일,70,176,63,99,159,167
2024-07-14,23:00,일,201,81,244,99,265,77
2024-07-15,00:00,월,117,55,152,103,122,47
2024-07-15,01:00,월,20,22,31,31,81,78
2024-07-15,02:00,월,153,70,32,78,81,66
2024-07-15,03:00,월,46,46,38,97,15,73
2024-07-15,04:00,월,86,42,117,90,76,58
2024-07-15,05:00,월,102,88,30,63,155,17
2024-07-15,06:00,월,136,140,148,68,90,29
2024-07-15,07:00,월,405,216,199,41,230,140
2024-07-15,08:00,월,80,246,431,246,142,66
2024-07-15,09:00,월,286,88,221,43,314,109
2024-07-15,10:00,월,174,208,80,126,77,127
2024-07-15,11:00,월,231,117,42,45,74,37
2024-07-15,12:00,월,294,133,172,183,74,209
2024-07-15,13:00,월,322,101,143,34,224,67
2024-07-15,14:00,월,56,113,188,37,308,114
2024-07-15,15:00,월,253,141,259,176,148,81
2024-07-15,16:00,월,185,54,245,162,170,23
2024-07-15,17:00,월,229,150,210,68,240,121
2024-07-15,18:00,월,291,170,180,246,280,284
2024-07-15,19:00,월,306,193,118,88,47,45
2024-07-15,20:00,월,297,137,243,34,132,205
2024-07-15,21:00,월,148,168,49,79,126,203
2024-07-15,22:00,월,23,89,110,69,54,42
2024-07-15,23:00,월,124,80,131,54,45,32
2024-07-16,00:00,화,171,36,169,103,40,69
2024-07-16,01:00,화,62,40,18,81,145,64
2024-07-16,02:00,화,140,14,133,65,146,31
2024-07-16,03:00,화,68,101,44,32,142,77
2024-07-16,04:00,화,169,56,59,69,158,107
2024-07-16,05:00,화,129,19,119,65,108,70
2024-07-16,06:00,화,251,86,212,59,240,46
2024-07-16,07:00,화,458,335,166,65,73,79
2024-07-16,08:00,화,181,286,150,288,427,175
2024-07-16,09:00,화,147,108,298,79,50,50
2024-07-16,10:00,화,72,233,298,38,314,223
2024-07-16,11:00,화,305,194,43,126,179,112
2024-07-16,12:00,화,438,281,292,208,77,143
2024-07-16,13:00,화,47,222,59,42,57,71
2024-07-16,14:00,화,149,213,47,71,138,114
2024-07-16,15:00,화,93,35,247,67,75,26
2024-07-16,16:00,화,138,226,249,125,198,158
2024-07-16,17:00,화,196,145,207,159,219,72
2024-07-16,18:00,화,348,108,258,82,282,47
2024-07-16,19:00,화,387,316,247,216,261,36
2024-07-16,20:00,화,45,79,175,49,274,73
2024-07-16,21:00,화,319,73,147,171,261,131
2024-07-16,22:00,화,38,102,147,85,42,18
2024-07-16,23:00,화,146,96,31,12,33,47
2024-07-17,00:00,수,65,37,25,100,53,115
2024-07-17,01:00,수,29,64,106,80,153,53
2024-07-17,02:00,수,53,29,94,87,134,95
2024-07-17,03:00,수,174,74,141,78,143,104
2024-07-17,04:00,수,71,103,86,99,159,15
2024-07-17,05:00,수,64,16,81,101,153,52
2024-07-17,06:00,수,256,35,72,118,135,230
2024-07-17,07:00,수,203,186,371,170,403,286
2024-07-17,08:00,수,421,133,435,73,414,203
2024-07-17,09:00,수,207,198,321,66,93,98
2024-07-17,10:00,수,96,70,193,127,217,91
2024-07-17,11:00,수,112,138,319,78,114,112
2024-07-17,12:00,수,418,281,77,103,299,106
2024-07-17,13:00,수,54,214,374,112,66,230
2024-07-17,14:00,수,45,120,82,30,193,94
2024-07-17,15:00,수,230,185,161,169,219,78
2024-07-17,16:00,수,225,137,341,188,228,113
2024-07-17,17:00,수,107,168,130,75,170,171
2024-07-17,18:00,수,432,323,94,260,416,66
2024-07-17,19:00,수,145,189,155,50,218,330
2024-07-17,20:00,수,70,200,65,24,272,232
2024-07-17,21:00,수,302,206,274,94,293,201
2024-07-17,22:00,수,94,25,124,55,121,60
2024-07-17,23:00,수,169,43,132,110,132,52
2024-07-18,00:00,목,113,41,186,61,189,106
2024-07-18,01:00,목,62,87,65,92,39,59
2024-07-18,02:00,목,97,44,105,36,192,64
2024-07-18,03:00,목,152,119,94,47,50,43
2024-07-18,04:00,목,87,81,98,41,40,90
2024-07-18,05:00,목,85,125,99,42,140,96
2024-07-18,06:00,목,303,42,288,181,309,59
2024-07-18,07:00,목,269,340,234,280,168,307
2024-07-18,08:00,목,246,309,156,326,449,150
2024-07-18,09:00,목,253,247,274,27,92,181
2024-07-18,10:00,목,230,65,278,34,52,150
2024-07-18,11:00,목,266,87,313,72,143,97
2024-07-18,12:00,목,475,264,377,279,299,58
2024-07-18,13:00,목,457,326,120,237,472,301
2024-07-18,14:00,목,104,113,290,250,110,195
2024-07-18,15:00,목,179,94,199,95,58,170
2024-07-18,16:00,목,75,166,119,243,319,70
2024-07-18,17:00,목,187,188,361,202,133,99
2024-07-18,18:00,목,467,179,182,193,208,355
2024-07-18,19:00,목,545,46,191,106,226,131
2024-07-18,20:00,목,384,230,235,177,351,174
2024-07-18,21:00,목,334,232,297,132,317,143
2024-07-18,22:00,목,77,117,73,97,150,30
2024-07-18,23:00,목,137,114,41,45,153,85
2024-07-19,00:00,금,145,120,143,115,132,73
2024-07-19,01:00,금,157,17,39,33,104,73
2024-07-19,02:00,금,70,50,132,56,139,85
2024-07-19,03:00,금,21,54,103,43,162,132
2024-07-19,04:00,금,147,130,85,107,59,76
2024-07-19,05:00,금,101,40,67,137,157,21
2024-07-19,06:00,금,80,53,175,272,158,212
2024-07-19,07:00,금,215,341,123,343,215,407
2024-07-19,08:00,금,344,291,617,390,553,417
2024-07-19,09:00,금,143,184,253,30,42,272
2024-07-19,10:00,금,132,267,377,275,75,234
2024-07-19,11:00,금,367,133,354,226,354,279
2024-07-19,12:00,금,235,308,76,316,441,80
2024-07-19,13:00,금,408,142,326,142,189,82
2024-07-19,14:00,금,48,28,139,120,295,222
2024-07-19,15:00,금,282,153,191,39,90,212
2024-07-19,16:00,금,326,84,308,130,101,101
2024-07-19,17:00,금,379,222,229,229,46,104
2024-07-19,18:00,금,560,375,579,54,284,172
2024-07-19,19:00,금,300,394,534,221,148,103
2024-07-19,20:00,금,71,127,299,229,135,184
2024-07-19,21:00,금,356,277,367,68,154,177
2024-07-19,22:00,금,82,48,66,138,197,118
2024-07-19,23:00,금,197,44,98,18,202,128
2024-07-20,00:00,토,185,136,123,66,241,71
2024-07-20,01:00,토,259,20,141,139,208,96
2024-07-20,02:00,토,131,99,160,23,129,120
2024-07-20,03:00,토,32,114,59,25,191,55
2024-07-20,04:00,토,181,129,50,80,213,159
2024-07-20,05:00,토,196,17,98,106,214,93
2024-07-20,06:00,토,197,77,369,334,316,80
2024-07-20,07:00,토,300,414,174,487,328,382
2024-07-20,08:00,토,177,174,719,102,94,250
2024-07-20,09:00,토,435,332,208,270,203,49
2024-07-20,10:00,토,121,209,258,342,121,341
2024-07-20,11:00,토,131,126,493,133,68,54
2024-07-20,12:00,토,418,299,342,447,493,57
2024-07-20,13:00,토,599,143,497,399,538,415
2024-07-20,14:00,토,395,254,326,202,184,121
2024-07-20,15:00,토,63,181,424,251,429,100
2024-07-20,16:00,토,498,316,195,265,377,170
2024-07-20,17:00,토,316,145,63,189,245,107
2024-07-20,18:00,토,751,472,474,334,470,355
2024-07-20,19:00,토,320,508,166,421,312,155
2024-07-20,20:00,토,313,50,453,216,501,209
2024-07-20,21:00,토,345,334,503,251,216,96
2024-07-20,22:00,토,83,116,87,65,46,172
2024-07-20,23:00,토,61,19,29,171,193,66
2024-07-21,00:00,일,118,151,220,95,158,131
2024-07-21,01:00,일,168,125,33,100,36,91
2024-07-21,02:00,일,45,105,108,123,104,41
2024-07-21,03:00,일,195,144,215,31,84,58
2024-07-21,04:00,일,172,86,146,132,102,110
2024-07-21,05:00,일,65,160,78,95,34,40
2024-07-21,06:00,일,91,91,347,132,364,326
2024-07-21,07:00,일,491,388,265,379,671,487
2024-07-21,08:00,일,221,98,439,290,435,334
2024-07-21,09:00,일,184,267,270,159,204,298
2024-07-21,10:00,일,51,68,470,285,430,164
2024-07-21,11:00,일,226,50,177,82,435,82
2024-07-21,12:00,일,76,388,604,424,515,91
2024-07-21,13:00,일,249,398,268,330,473,373
2024-07-21,14:00,일,206,270,91,242,300,264
2024-07-21,15:00,일,462,319,159,247,189,208
2024-07-21,16:00,일,420,288,452,224,408,157
2024-07-21,17:00,일,253,208,204,303,167,283
2024-07-21,18:00,일,428,95,406,147,125,447
2024-07-21,19:00,일,524,477,443,268,435,420
2024-07-21,20:00,일,132,205,359,208,415,36
2024-07-21,21:00,일,482,113,354,169,310,73
2024-07-21,22:00,일,142,143,244,54,68,98
2024-07-21,23:00,일,219,135,41,31,203,113
2024-07-22,00:00,월,180,89,44,16,132,111
2024-07-22,01:00,월,159,15,18,91,96,22
2024-07-22,02:00,월,147,73,21,53,37,64
2024-07-22,03:00,월,52,81,90,27,95,33
2024-07-22,04:00,월,164,66,75,98,42,114
2024-07-22,05:00,월,164,36,23,44,104,70
2024-07-22,06:00,월,183,121,118,25,252,37
2024-07-22,07:00,월,204,331,256,96,439,140
2024-07-22,08:00,월,321,50,401,331,442,180
2024-07-22,09:00,월,232,32,116,113,354,143
2024-07-22,10:00,월,272,203,232,122,178,213
2024-07-22,11:00,월,358,152,110,122,78,186
2024-07-22,12:00,월,59,55,89,203,364,137
2024-07-22,13:00,월,153,293,376,45,354,107
2024-07-22,14:00,월,240,137,211,145,198,166
2024-07-22,15:00,월,136,84,41,56,283,54
2024-07-22,16:00,월,161,196,201,140,194,60
2024-07-22,17:00,월,321,32,185,209,178,38
2024-07-22,18:00,월,286,52,231,332,196,267
2024-07-22,19:00,월,294,360,316,360,354,232
2024-07-22,20:00,월,141,214,160,63,320,59
2024-07-22,21:00,월,112,214,36,170,285,179
2024-07-22,22:00,월,48,47,69,36,37,89
2024-07-22,23:00,월,167,29,27,98,44,84
2024-07-23,00:00,화,50,99,58,74,137,60
2024-07-23,01:00,화,136,58,155,24,183,85
2024-07-23,02:00,화,161,117,62,99,63,103
2024-07-23,03:00,화,145,54,135,67,164,35
2024-07-23,04:00,화,140,52,125,16,125,37
2024-07-23,05:00,화,45,110,140,76,137,22
2024-07-23,06:00,화,252,225,319,173,80,56
2024-07-23,07:00,화,103,70,63,329,421,212
2024-07-23,08:00,화,178,226,457,303,72,323
2024-07-23,09:00,화,206,99,181,183,297,165
2024-07-23,10:00,화,202,113,228,229,196,132
2024-07-23,11:00,화,329,167,189,203,224,167
2024-07-23,12:00,화,273,168,76,66,404,87
2024-07-23,13:00,화,512,250,210,35,76,113
2024-07-23,14:00,화,400,119,194,219,365,91
2024-07-23,15:00,화,400,192,268,94,202,191
2024-07-23,16:00,화,210,184,375,95,388,169
2024-07-23,17:00,화,327,32,192,230,295,105
2024-07-23,18:00,화,482,309,439,242,78,321
2024-07-23,19:00,화,63,365,288,119,121,266
2024-07-23,20:00,화,361,220,175,75,289,231
2024-07-23,21:00,화,224,59,107,152,147,261
2024-07-23,22:00,화,124,61,86,38,181,77
2024-07-23,23:00,화,90,102,152,61,96,48
2024-07-24,00:00,수,39,125,66,86,39,49
2024-07-24,01:00,수,53,102,191,45,101,128
2024-07-24,02:00,수,187,18,21,120,63,78
2024-07-24,03:00,수,156,63,155,17,155,90
2024-07-24,04:00,수,117,17,182,27,120,63
2024-07-24,05:00,수,187,92,175,74,85,107
2024-07-24,06:00,수,284,214,240,32,216,257
2024-07-24,07:00,수,545,46,400,289,269,377
2024-07-24,08:00,수,409,82,354,357,482,333
