date,time,day_of_week,male_adult,female_adult,male_old,female_old,male_young,female_young
2019-08-03,05:00,토,11,10,9,9,55,54
2019-08-03,06:00,토,102,78,174,100,170,62
2019-08-03,07:00,토,157,25,253,173,161,139
2019-08-03,08:00,토,63,51,281,98,128,98
2019-08-03,09:00,토,179,31,75,67,165,108
2019-08-03,10:00,토,125,26,170,44,99,19
2019-08-03,11:00,토,183,51,61,71,52,18
2019-08-03,12:00,토,42,79,135,130,62,130
2019-08-03,13:00,토,192,160,164,132,156,137
2019-08-03,14:00,토,57,119,103,76,130,16
2019-08-03,15:00,토,41,128,123,30,122,34
2019-08-03,16:00,토,30,23,150,72,43,118
2019-08-03,17:00,토,61,115,166,45,102,26
2019-08-03,18:00,토,161,142,48,152,226,96
2019-08-03,19:00,토,69,59,229,69,103,89
2019-08-03,20:00,토,107,47,26,109,138,84
2019-08-03,21:00,토,190,121,140,64,173,71
2019-08-03,22:00,토,89,32,92,29,86,48
2019-08-03,23:00,토,80,39,11,20,97,63
2019-08-04,00:00,일,50,40,17,18,24,32
2019-08-04,01:00,일,18,30,32,13,16,23
2019-08-04,02:00,일,18,18,39,15,56,30
2019-08-04,03:00,일,24,6,63,23,44,16
2019-08-04,04:00,일,45,24,35,26,45,23
2019-08-04,05:00,일,35,31,22,22,54,29
2019-08-04,06:00,일,118,23,90,61,119,10
2019-08-04,07:00,일,172,99,118,105,106,60
2019-08-04,08:00,일,183,17,58,36,182,16
2019-08-04,09:00,일,128,47,16,68,75,16
2019-08-04,10:00,일,118,64,34,32,89,36
2019-08-04,11:00,일,69,60,78,33,102,58
2019-08-04,12:00,일,153,31,141,80,86,37
2019-08-04,13:00,일,140,18,115,13,34,20
2019-08-04,14:00,일,26,74,113,26,62,48
2019-08-04,15:00,일,77,20,37,62,81,23
2019-08-04,16:00,일,98,67,48,81,122,50
2019-08-04,17:00,일,79,74,84,70,62,57
2019-08-04,18:00,일,124,35,178,26,42,54
2019-08-04,19:00,일,193,14,109,67,53,123
2019-08-04,20:00,일,43,82,44,9,49,42
2019-08-04,21:00,일,39,38,114,51,128,44
2019-08-04,22:00,일,35,30,40,37,9,23
2019-08-04,23:00,일,36,39,16,34,60,32
2019-08-05,00:00,월,77,20,57,25,78,69
2019-08-05,01:00,월,55,13,27,22,55,42
2019-08-05,02:00,월,147,101,127,83,91,62
2019-08-05,03:00,월,84,54,52,51,49,98
2019-08-05,04:00,월,124,49,74,17,58,78
2019-08-05,05:00,월,81,43,86,101,50,19
2019-08-05,06:00,월,64,101,231,117,36,195
2019-08-05,07:00,월,174,96,218,234,372,196
2019-08-05,08:00,월,277,93,349,290,264,173
2019-08-05,09:00,월,243,113,283,192,127,28
2019-08-05,10:00,월,268,129,277,70,208,132
2019-08-05,11:00,월,257,25,225,117,243,93
2019-08-05,12:00,월,157,130,312,70,61,205
2019-08-05,13:00,월,155,189,296,123,115,195
2019-08-05,14:00,월,125,107,234,61,99,148
2019-08-05,15:00,월,70,99,50,186,173,107
2019-08-05,16:00,월,290,93,32,36,266,62
2019-08-05,17:00,월,212,90,245,47,98,43
2019-08-05,18:00,월,438,59,291,301,236,185
2019-08-05,19:00,월,121,84,379,131,243,128
2019-08-05,20:00,월,160,50,44,120,268,177
2019-08-05,21:00,월,85,148,49,35,286,64
2019-08-05,22:00,월,85,55,116,63,107,26
2019-08-05,23:00,월,80,76,78,16,150,73
2019-08-06,00:00,화,18,102,91,72,66,16
2019-08-06,01:00,화,53,27,96,70,92,81
2019-08-06,02:00,화,113,78,84,51,27,16
2019-08-06,03:00,화,138,20,40,70,79,69
2019-08-06,04:00,화,57,100,49,51,95,62
2019-08-06,05:00,화,74,21,68,35,90,36
2019-08-06,06:00,화,39,136,282,87,318,173
2019-08-06,07:00,화,444,239,421,66,303,272
2019-08-06,08:00,화,158,197,109,256,474,222
2019-08-06,09:00,화,91,175,243,221,188,145
2019-08-06,10:00,화,325,99,154,218,195,44
2019-08-06,11:00,화,222,87,40,140,165,174
2019-08-06,12:00,화,245,147,101,244,108,113
2019-08-06,13:00,화,289,58,168,185,285,219
2019-08-06,14:00,화,211,87,73,29,275,159
2019-08-06,15:00,화,62,93,333,90,265,83
2019-08-06,16:00,화,173,97,47,110,42,205
2019-08-06,17:00,화,287,193,245,214,282,225
2019-08-06,18:00,화,319,272,344,205,76,272
2019-08-06,19:00,화,283,267,342,103,117,260
2019-08-06,20:00,화,251,171,142,216,285,216
2019-08-06,21:00,화,153,23,192,37,69,148
2019-08-06,22:00,화,88,58,63,50,28,50
2019-08-06,23:00,화,85,100,99,66,154,72
2019-08-07,00:00,수,129,90,140,78,65,79
2019-08-07,01:00,수,120,40,91,78,156,62
2019-08-07,02:00,수,19,35,74,69,161,102
2019-08-07,03:00,수,118,62,95,32,60,11
2019-08-07,04:00,수,96,98,159,57,109,85
2019-08-07,05:00,수,167,87,54,102,131,111
2019-08-07,06:00,수,313,26,302,32,81,86
2019-08-07,07:00,수,158,161,122,212,370,207
2019-08-07,08:00,수,482,100,316,277,477,255
2019-08-07,09:00,수,69,135,76,58,279,55
2019-08-07,10:00,수,51,178,107,145,74,58
2019-08-07,11:00,수,260,203,267,41,100,211
2019-08-07,12:00,수,358,256,314,210,438,29
2019-08-07,13:00,수,376,84,438,290,88,187
2019-08-07,14:00,수,136,22,326,110,171,137
2019-08-07,15:00,수,241,52,44,196,107,135
2019-08-07,16:00,수,202,175,112,120,226,216
2019-08-07,17:00,수,73,49,57,93,139,90
2019-08-07,18:00,수,155,119,99,192,283,39
2019-08-07,19:00,수,68,234,393,294,135,158
2019-08-07,20:00,수,231,204,100,91,57,133
2019-08-07,21:00,수,142,77,211,175,137,99
2019-08-07,22:00,수,161,93,85,32,124,94
2019-08-07,23:00,수,136,73,53,51,145,70
2019-08-08,00:00,목,130,110,116,123,133,73
2019-08-08,01:00,목,53,115,109,52,73,80
2019-08-08,02:00,목,44,106,73,111,113,63
2019-08-08,03:00,목,49,82,131,116,142,121
2019-08-08,04:00,목,77,75,153,65,40,84
2019-08-08,05:00,목,24,110,51,114,85,23
2019-08-08,06:00,목,220,73,200,233,224,26
2019-08-08,07:00,목,390,48,233,370,199,263
2019-08-08,08:00,목,129,112,519,63,109,316
2019-08-08,09:00,목,368,67,159,148,314,47
2019-08-08,10:00,목,288,144,157,28,198,162
2019-08-08,11:00,목,54,178,116,131,87,142
2019-08-08,12:00,목,267,68,389,147,355,287
2019-08-08,13:00,목,60,246,301,35,272,163
2019-08-08,14:00,목,310,141,299,119,323,159
2019-08-08,15:00,목,282,175,44,93,306,157
2019-08-08,16:00,목,142,170,366,229,368,148
2019-08-08,17:00,목,252,103,41,66,144,202
2019-08-08,18:00,목,519,151,171,331,61,243
2019-08-08,19:00,목,499,136,339,65,95,260
2019-08-08,20:00,목,224,157,198,117,187,32
2019-08-08,21:00,목,82,59,102,122,370,159
2019-08-08,22:00,목,117,116,152,72,58,111
2019-08-08,23:00,목,89,59,119,41,130,50
2019-08-09,00:00,금,78,89,143,38,98,66
2019-08-09,01:00,금,87,33,104,14,37,70
2019-08-09,02:00,금,191,129,183,74,114,98
2019-08-09,03:00,금,67,93,21,49,127,49
2019-08-09,04:00,금,104,38,30,44,162,120
2019-08-09,05:00,금,146,126,123,107,39,80
2019-08-09,06:00,금,379,211,89,240,163,201
2019-08-09,07:00,금,392,142,214,46,76,83
2019-08-09,08:00,금,189,334,88,212,554,292
2019-08-09,09:00,금,102,200,149,132,46,132
2019-08-09,10:00,금,49,59,65,147,294,220
2019-08-09,11:00,금,161,145,61,235,214,268
2019-08-09,12:00,금,522,300,124,141,199,53
2019-08-09,13:00,금,270,70,445,307,90,49
2019-08-09,14:00,금,112,156,300,138,206,236
2019-08-09,15:00,금,279,32,238,239,263,152
2019-08-09,16:00,금,398,42,332,58,394,62
2019-08-09,17:00,금,49,40,214,265,185,142
2019-08-09,18:00,금,529,336,61,385,609,306
2019-08-09,19:00,금,336,334,287,206,315,126
2019-08-09,20:00,금,147,136,347,202,124,31
2019-08-09,21:00,금,102,65,375,228,210,43
2019-08-09,22:00,금,164,65,166,91,66,62
2019-08-09,23:00,금,162,44,175,24,75,23
2019-08-10,00:00,토,84,25,71,16,94,35
2019-08-10,01:00,토,43,35,61,57,46,46
2019-08-10,02:00,토,87,22,50,43,63,51
2019-08-10,03:00,토,31,23,37,37,92,66
2019-08-10,04:00,토,93,32,82,47,57,44
2019-08-10,05:00,토,62,43,72,48,88,26
2019-08-10,06:00,토,110,91,38,13,103,36
2019-08-10,07:00,토,140,164,39,113,154,168
2019-08-10,08:00,토,33,169,223,176,125,185
2019-08-10,09:00,토,140,24,93,81,73,70
2019-08-10,10:00,토,171,55,130,31,62,105
2019-08-10,11:00,토,94,64,131,93,42,80
2019-08-10,12:00,토,232,141,196,79,96,151
2019-08-10,13:00,토,58,114,229,99,237,119
2019-08-10,14:00,토,71,72,53,113,71,132
2019-08-10,15:00,토,116,112,197,77,38,74
2019-08-10,16:00,토,37,71,46,85,21,60
2019-08-10,17:00,토,75,100,183,107,87,65
2019-08-10,18:00,토,127,183,240,109,102,30
2019-08-10,19:00,토,157,122,137,41,297,91
2019-08-10,20:00,토,75,33,169,65,110,119
2019-08-10,21:00,토,46,20,35,85,193,125
2019-08-10,22:00,토,57,67,86,29,65,65
2019-08-10,23:00,토,92,11,28,57,89,36
2019-08-11,00:00,일,27,4,8,34,20,20
2019-08-11,01:00,일,64,29,47,21,40,40
2019-08-11,02:00,일,33,41,7,29,63,43
2019-08-11,03:00,일,60,17,17,14,30,21
2019-08-11,04:00,일,17,9,66,30,55,11
2019-08-11,05:00,일,27,7,31,31,29,23
2019-08-11,06:00,일,91,75,41,54,79,48
2019-08-11,07:00,일,147,116,31,96,143,107
2019-08-11,08:00,일,111,89,53,64,177,89
2019-08-11,09:00,일,98,57,74,65,55,41
2019-08-11,10:00,일,28,68,19,45,93,78
2019-08-11,11:00,일,29,26,127,22,24,45
2019-08-11,12:00,일,143,77,169,64,38,34
2019-08-11,13:00,일,99,66,87,110,27,50
2019-08-11,14:00,일,31,77,51,18,93,17
2019-08-11,15:00,일,38,62,108,42,31,75
2019-08-11,16:00,일,118,34,107,53,34,14
2019-08-11,17:00,일,104,47,63,42,72,9
2019-08-11,18:00,일,38,119,22,38,163,37
2019-08-11,19:00,일,183,25,177,91,33,126
2019-08-11,20:00,일,134,50,69,78,27,37
2019-08-11,21:00,일,73,56,19,30,35,29
2019-08-11,22:00,일,21,44,19,9,52,15
2019-08-11,23:00,일,16,31,36,19,63,44
2019-08-12,00:00,월,155,107,85,97,141,77
2019-08-12,01:00,월,55,105,91,91,47,27
2019-08-12,02:00,월,39,77,21,104,104,104
2019-08-12,03:00,월,35,16,70,92,121,105
2019-08-12,04:00,월,163,35,110,16,48,32
2019-08-12,05:00,월,166,70,26,75,140,97
2019-08-12,06:00,월,271,194,337,164,123,170
2019-08-12,07:00,월,323,121,393,137,344,252
2019-08-12,08:00,월,106,166,464,175,518,166
2019-08-12,09:00,월,60,134,67,126,88,191
2019-08-12,10:00,월,217,178,159,105,46,133
2019-08-12,11:00,월,345,164,213,162,149,111
2019-08-12,12:00,월,144,266,92,194,314,262
2019-08-12,13:00,월,76,266,225,40,210,138
2019-08-12,14:00,월,90,127,267,69,93,181
2019-08-12,15:00,월,185,157,225,83,196,115
2019-08-12,16:00,월,121,64,340,66,325,171
2019-08-12,17:00,월,123,120,114,62,88,83
2019-08-12,18:00,월,127,175,511,267,252,86
2019-08-12,19:00,월,54,119,367,95,263,250
2019-08-12,20:00,월,152,98,139,202,234,101
2019-08-12,21:00,월,229,206,109,215,109,165
2019-08-12,22:00,월,117,107,99,12,119,23
2019-08-12,23:00,월,79,79,114,70,108,46
2019-08-13,00:00,화,76,64,188,103,192,50
2019-08-13,01:00,화,41,30,122,31,26,25
2019-08-13,02:00,화,167,36,168,39,48,126
2019-08-13,03:00,화,87,56,118,99,98,100
2019-08-13,04:00,화,145,119,57,109,35,110
2019-08-13,05:00,화,38,23,101,40,67,22
2019-08-13,06:00,화,264,136,376,128,380,249
2019-08-13,07:00,화,188,264,443,135,139,154
2019-08-13,08:00,화,260,160,72,77,208,92
2019-08-13,09:00,화,216,185,343,177,208,135
2019-08-13,10:00,화,363,50,65,106,108,37
2019-08-13,11:00,화,220,234,247,78,272,252
2019-08-13,12:00,화,411,294,459,133,228,302
2019-08-13,13:00,화,185,190,283,87,208,50
2019-08-13,14:00,화,214,159,343,148,243,235
2019-08-13,15:00,화,314,87,243,213,326,112
2019-08-13,16:00,화,303,146,295,93,229,97
2019-08-13,17:00,화,183,122,332,252,245,34
2019-08-13,18:00,화,483,347,359,121,509,249
2019-08-13,19:00,화,188,224,289,370,396,216
2019-08-13,20:00,화,337,186,102,187,88,36
2019-08-13,21:00,화,133,184,281,78,253,51
2019-08-13,22:00,화,130,88,34,77,47,110
2019-08-13,23:00,화,173,54,62,78,57,117
2019-08-14,00:00,수,166,90,191,89,24,65
2019-08-14,01:00,수,159,39,170,12,82,88
2019-08-14,02:00,수,127,86,151,41,121,27
2019-08-14,03:00,수,47,74,87,128,135,23
2019-08-14,04:00,수,114,49,64,44,42,28
2019-08-14,05:00,수,51,75,39,48,156,33
2019-08-14,06:00,수,38,50,162,51,187,122
2019-08-14,07:00,수,301,187,130,40,95,206
2019-08-14,08:00,수,315,73,576,158,512,251
2019-08-14,09:00,수,258,180,52,72,169,217
2019-08-14,10:00,수,278,86,361,57,337,128
2019-08-14,11:00,수,341,69,220,256,135,130
2019-08-14,12:00,수,494,41,497,179,236,314
2019-08-14,13:00,수,236,175,346,122,396,244
2019-08-14,14:00,수,357,52,197,33,195,38
2019-08-14,15:00,수,191,81,189,159,127,218
2019-08-14,16:00,수,249,191,52,37,341,197
2019-08-14,17:00,수,289,151,158,213,305,57
2019-08-14,18:00,수,483,119,353,256,202,175
2019-08-14,19:00,수,307,102,182,140,289,214
2019-08-14,20:00,수,245,47,280,251,305,155
2019-08-14,21:00,수,291,203,112,68,332,105
2019-08-14,22:00,수,48,59,122,109,29,84
2019-08-14,23:00,수,158,88,84,19,177,63
2019-08-15,00:00,목,125,124,198,137,112,30
2019-08-15,01:00,목,81,80,79,128,210,138
2019-08-15,02:00,목,165,43,113,87,75,132
2019-08-15,03:00,목,128,52,193,21,106,26
2019-08-15,04:00,목,154,58,89,121,54,131
2019-08-15,05:00,목,194,70,23,123,38,27
2019-08-15,06:00,목,363,110,172,281,376,158
2019-08-15,07:00,목,363,163,223,218,283,95
2019-08-15,08:00,목,312,74,579,352,513,82
2019-08-15,09:00,목,259,50,299,253,82,250
2019-08-15,10:00,목,310,202,348,260,393,269
2019-08-15,11:00,목,325,264,320,201,250,70
2019-08-15,12:00,목,527,285,334,364,383,73
2019-08-15,13:00,목,370,281,439,62,80,189
2019-08-15,14:00,목,322,228,53,271,216,92
2019-08-15,15:00,목,246,175,169,41,314,140
2019-08-15,16:00,목,178,280,95,232,278,175
2019-08-15,17:00,목,416,65,125,203,254,100
2019-08-15,18:00,목,420,80,293,182,181,267
2019-08-15,19:00,목,130,129,439,133,258,223
2019-08-15,20:00,목,293,144,361,271,293,131
2019-08-15,21:00,목,403,135,291,233,318,59
2019-08-15,22:00,목,115,106,114,92,195,116
2019-08-15,23:00,목,140,133,36,47,61,33
2019-08-16,00:00,금,110,58,180,54,67,77
2019-08-16,01:00,금,140,44,118,93,41,57
2019-08-16,02:00,금,155,28,140,88,139,64
2019-08-16,03:00,금,112,57,62,31,137,97
2019-08-16,04:00,금,39,102,193,123,193,23
2019-08-16,05:00,금,161,105,123,16,82,139
2019-08-16,06:00,금,120,89,301,180,410,52
2019-08-16,07:00,금,608,67,542,340,650,315
2019-08-16,08:00,금,413,264,566,292,625,236
2019-08-16,09:00,금,194,261,271,216,88,134
2019-08-16,10:00,금,53,74,155,35,333,88
2019-08-16,11:00,금,447,61,345,109,391,185
2019-08-16,12:00,금,575,202,129,269,69,325
2019-08-16,13:00,금,584,323,171,335,316,84
2019-08-16,14:00,금,336,38,356,245,92,134
2019-08-16,15:00,금,180,154,412,220,331,111
2019-08-16,16:00,금,104,92,303,100,176,241
2019-08-16,17:00,금,324,185,113,67,143,168
2019-08-16,18:00,금,337,280,511,48,584,213
2019-08-16,19:00,금,396,185,201,347,69,461
2019-08-16,20:00,금,384,54,173,186,338,217
2019-08-16,21:00,금,247,203,354,163,129,72
2019-08-16,22:00,금,56,105,228,62,98,113
2019-08-16,23:00,금,151,27,76,62,24,64
2019-08-17,00:00,토,94,9,82,22,64,37
2019-08-17,01:00,토,39,62,48,18,36,72
2019-08-17,02:00,토,26,14,61,14,51,21
2019-08-17,03:00,토,74,74,77,37,75,29
2019-08-17,04:00,토,22,58,107,72,45,69
2019-08-17,05:00,토,65,21,35,37,62,42
2019-08-17,06:00,토,55,146,156,149,33,24
2019-08-17,07:00,토,97,229,95,173,57,185
2019-08-17,08:00,토,332,99,132,37,201,162
2019-08-17,09:00,토,37,108,201,59,77,136
2019-08-17,10:00,토,201,98,38,54,213,54
2019-08-17,11:00,토,205,87,127,78,35,27
2019-08-17,12:00,토,248,46,37,45,117,154
2019-08-17,13:00,토,188,47,203,188,203,126
2019-08-17,14:00,토,194,92,164,49,67,120
2019-08-17,15:00,토,34,31,78,28,100,118
2019-08-17,16:00,토,79,32,92,41,37,122
2019-08-17,17:00,토,63,87,23,120,178,94
2019-08-17,18:00,토,309,63,102,168,133,54
2019-08-17,19:00,토,311,110,224,219,172,202
2019-08-17,20:00,토,35,142,180,34,123,132
2019-08-17,21:00,토,75,102,199,151,156,128
2019-08-17,22:00,토,54,63,74,34,38,73
2019-08-17,23:00,토,61,52,102,16,60,74
2019-08-18,00:00,일,56,45,13,8,71,41
2019-08-18,01:00,일,18,28,9,50,53,42
2019-08-18,02:00,일,56,36,50,47,62,31
2019-08-18,03:00,일,57,17,73,14,31,50
2019-08-18,04:00,일,62,18,48,20,27,48
2019-08-18,05:00,일,59,9,56,44,75,15
2019-08-18,06:00,일,101,92,137,20,27,62
2019-08-18,07:00,일,223,92,90,76,228,78
2019-08-18,08:00,일,163,143,164,59,100,47
2019-08-18,09:00,일,81,56,28,101,113,19
2019-08-18,10:00,일,132,91,112,59,78,46
2019-08-18,11:00,일,26,83,43,10,146,23
2019-08-18,12:00,일,112,72,160,39,135,105
2019-08-18,13:00,일,149,20,100,114,60,81
2019-08-18,14:00,일,45,101,108,99,86,95
2019-08-18,15:00,일,23,26,153,38,16,13
2019-08-18,16:00,일,20,28,68,30,110,80
2019-08-18,17:00,일,136,60,80,70,67,32
2019-08-18,18:00,일,225,78,99,71,216,77
2019-08-18,19:00,일,190,146,107,40,193,134
2019-08-18,20:00,일,79,67,73,22,149,16
2019-08-18,21:00,일,101,53,96,58,47,22
2019-08-18,22:00,일,29,21,56,14,12,14
2019-08-18,23:00,일,25,20,29,8,11,46
2019-08-19,00:00,월,69,60,88,53,66,78
2019-08-19,01:00,월,17,101,159,68,49,56
2019-08-19,02:00,월,140,65,20,69,120,14
2019-08-19,03:00,월,167,35,51,71,78,91
2019-08-19,04:00,월,155,32,53,59,109,44
2019-08-19,05:00,월,167,23,118,107,122,23
2019-08-19,06:00,월,173,216,321,156,330,32
2019-08-19,07:00,월,524,223,445,238,79,77
2019-08-19,08:00,월,292,217,323,193,276,63
2019-08-19,09:00,월,151,217,40,29,333,93
2019-08-19,10:00,월,49,136,119,119,244,180
2019-08-19,11:00,월,240,158,201,131,324,167
2019-08-19,12:00,월,315,302,50,66,260,106
2019-08-19,13:00,월,105,86,372,127,150,187
2019-08-19,14:00,월,307,129,231,133,36,232
2019-08-19,15:00,월,68,121,344,72,340,196
2019-08-19,16:00,월,286,125,89,202,316,60
2019-08-19,17:00,월,342,153,177,70,296,207
2019-08-19,18:00,월,158,100,337,187,487,331
2019-08-19,19:00,월,126,94,360,223,60,142
2019-08-19,20:00,월,314,51,242,117,296,33
2019-08-19,21:00,월,70,90,63,28,242,125
2019-08-19,22:00,월,147,32,18,22,86,12
2019-08-19,23:00,월,93,44,126,103,130,69
2019-08-20,00:00,화,109,60,42,74,79,63
2019-08-20,01:00,화,146,43,133,55,110,64
2019-08-20,02:00,화,158,42,154,27,107,59
2019-08-20,03:00,화,19,25,147,93,161,128
2019-08-20,04:00,화,126,59,70,109,38,43
2019-08-20,05:00,화,154,113,44,101,30,59
2019-08-20,06:00,화,339,188,247,240,312,66
2019-08-20,07:00,화,324,308,532,325,193,228
2019-08-20,08:00,화,122,384,313,370,213,255
2019-08-20,09:00,화,124,62,54,226,206,218
2019-08-20,10:00,화,271,210,380,52,360,102
2019-08-20,11:00,화,124,114,218,37,366,170
2019-08-20,12:00,화,78,69,200,322,88,45
2019-08-20,13:00,화,202,108,152,153,177,164
2019-08-20,14:00,화,42,123,241,227,142,241
2019-08-20,15:00,화,171,254,323,84,341,57
2019-08-20,16:00,화,115,256,40,247,230,167
2019-08-20,17:00,화,253,135,64,182,327,241
2019-08-20,18:00,화,491,195,275,360,477,245
2019-08-20,19:00,화,64,230,441,239,500,372
2019-08-20,20:00,화,140,105,302,146,128,68
2019-08-20,21:00,화,119,41,302,146,384,76
2019-08-20,22:00,화,80,95,111,106,147,17
2019-08-20,23:00,화,126,50,113,70,52,112
2019-08-21,00:00,수,83,110,140,37,125,123
2019-08-21,01:00,수,183,26,162,104,69,27
2019-08-21,02:00,수,126,42,133,57,64,13
2019-08-21,03:00,수,150,128,149,122,56,52
2019-08-21,04:00,수,71,84,81,13,82,81
2019-08-21,05:00,수,110,66,24,84,143,53
2019-08-21,06:00,수,78,62,372,107,308,74
2019-08-21,07:00,수,400,191,447,335,193,335
2019-08-21,08:00,수,96,150,333,204,245,368
2019-08-21,09:00,수,314,180,319,52,265,101
2019-08-21,10:00,수,238,165,197,66,263,78
2019-08-21,11:00,수,99,227,284,54,189,182
2019-08-21,12:00,수,213,218,344,260,441,284
2019-08-21,13:00,수,377,289,192,172,91,316
2019-08-21,14:00,수,362,210,345,40,226,169
2019-08-21,15:00,수,132,130,226,157,243,88
2019-08-21,16:00,수,351,166,210,45,359,83
2019-08-21,17:00,수,337,58,179,225,380,44
2019-08-21,18:00,수,444,355,166,253,541,341
2019-08-21,19:00,수,547,202,289,115,468,236
2019-08-21,20:00,수,355,45,218,132,64,249
2019-08-21,21:00,수,277,49,218,180,321,199
2019-08-21,22:00,수,165,115,133,81,31,96
2019-08-21,23:00,수,106,42,106,85,79,73
2019-08-22,00:00,목,144,67,67,40,145,45
2019-08-22,01:00,목,112,90,213,115,101,28
2019-08-22,02:00,목,105,106,191,135,159,30
2019-08-22,03:00,목,100,118,202,75,203,82
2019-08-22,04:00,목,71,121,63,55,160,133
2019-08-22,05:00,목,134,62,209,18,45,37
2019-08-22,06:00,목,160,248,259,77,178,267
2019-08-22,07:00,목,125,152,241,57,328,141
2019-08-22,08:00,목,540,276,328,390,534,231
2019-08-22,09:00,목,124,261,83,32,356,81
2019-08-22,10:00,목,272,203,163,170,90,68
2019-08-22,11:00,목,79,60,236,98,229,248
2019-08-22,12:00,목,161,109,555,111,387,212
2019-08-22,13:00,목,228,186,295,370,133,79
2019-08-22,14:00,목,49,180,281,117,60,128
2019-08-22,15:00,목,313,55,152,51,221,54
2019-08-22,16:00,목,105,217,72,284,283,85
2019-08-22,17:00,목,94,141,66,174,257,157
2019-08-22,18:00,목,257,199,466,171,331,251
2019-08-22,19:00,목,80,349,122,156,180,356
2019-08-22,20:00,목,272,104,171,193,169,246
2019-08-22,21:00,목,302,230,412,68,128,90
2019-08-22,22:00,목,211,95,184,65,55,137
2019-08-22,23:00,목,91,111,55,60,23,135
2019-08-23,00:00,금,201,134,58,142,161,36
2019-08-23,01:00,금,141,31,196,80,155,81
2019-08-23,02:00,금,200,139,151,138,148,20
2019-08-23,03:00,금,39,40,142,87,92,142
2019-08-23,04:00,금,38,130,131,126,114,143
2019-08-23,05:00,금,167,137,131,88,194,49
2019-08-23,06:00,금,416,76,187,88,374,284
2019-08-23,07:00,금,424,367,70,302,284,166
2019-08-23,08:00,금,305,388,684,100,561,53
2019-08-23,09:00,금,346,280,409,82,323,207
2019-08-23,10:00,금,168,284,325,245,419,274
2019-08-23,11:00,금,379,177,304,149,280,191
2019-08-23,12:00,금,337,99,557,389,76,245
2019-08-23,13:00,금,529,233,523,330,97,357
2019-08-23,14:00,금,381,181,337,276,400,177
2019-08-23,15:00,금,145,98,454,184,447,160
2019-08-23,16:00,금,276,276,412,257,142,216
2019-08-23,17:00,금,311,76,91,241,454,282
2019-08-23,18:00,금,298,355,660,74,382,238
2019-08-23,19:00,금,379,283,565,309,635,337
2019-08-23,20:00,금,159,157,100,49,255,57
2019-08-23,21:00,금,70,76,355,165,135,48
2019-08-23,22:00,금,155,109,163,39,141,56
2019-08-23,23:00,금,214,49,155,54,113,124
2019-08-24,00:00,토,107,11,57,23,76,51
2019-08-24,01:00,토,94,8,59,45,86,52
2019-08-24,02:00,토,27,24,111,25,113,71
2019-08-24,03:00,토,105,70,90,71,102,66
2019-08-24,04:00,토,66,11,104,54,67,56
2019-08-24,05:00,토,67,72,26,62,28,51
2019-08-24,06:00,토,86,88,188,51,177,23
2019-08-24,07:00,토,73,47,244,92,145,138
2019-08-24,08:00,토,117,112,328,177,310,114
2019-08-24,09:00,토,86,148,174,16,225,106
2019-08-24,10:00,토,196,78,225,148,72,65
2019-08-24,11:00,토,229,99,76,75,165,153
2019-08-24,12:00,토,264,190,292,134,280,183
2019-08-24,13:00,토,109,78,124,82,216,58
2019-08-24,14:00,토,87,54,152,42,94,152
2019-08-24,15:00,토,181,17,78,30,77,34
2019-08-24,16:00,토,232,81,139,128,90,43
2019-08-24,17:00,토,202,67,177,72,87,53
2019-08-24,18:00,토,272,73,266,120,224,232
2019-08-24,19:00,토,198,132,345,31,208,99
2019-08-24,20:00,토,38,60,230,88,147,53
2019-08-24,21:00,토,223,46,197,81,128,139
2019-08-24,22:00,토,92,8,66,48,55,20
2019-08-24,23:00,토,49,56,23,70,63,27
2019-08-25,00:00,일,31,14,44,30,51,24
2019-08-25,01:00,일,62,23,19,16,66,50
2019-08-25,02:00,일,77,10,30,34,30,17
2019-08-25,03:00,일,67,6,38,37,19,30
2019-08-25,04:00,일,22,49,41,35,45,24
2019-08-25,05:00,일,62,28,72,46,43,49
2019-08-25,06:00,일,71,63,103,97,95,17
2019-08-25,07:00,일,73,122,81,113,90,147
2019-08-25,08:00,일,92,51,83,144,106,128
2019-08-25,09:00,일,132,100,95,55,149,18
2019-08-25,10:00,일,72,14,19,94,55,53
2019-08-25,11:00,일,64,11,71,102,112,17
2019-08-25,12:00,일,113,30,106,110,173,69
2019-08-25,13:00,일,51,60,153,90,40,39
2019-08-25,14:00,일,44,71,123,23,51,101
2019-08-25,15:00,일,94,18,58,49,45,86
2019-08-25,16:00,일,15,16,98,90,78,52
2019-08-25,17:00,일,21,24,79,97,95,59
2019-08-25,18:00,일,214,129,125,127,154,112
2019-08-25,19:00,일,59,36,39,35,152,59
2019-08-25,20:00,일,79,28,67,57,57,84
2019-08-25,21:00,일,112,28,82,40,47,40
2019-08-25,22:00,일,49,30,63,39,61,22
2019-08-25,23:00,일,20,6,23,39,69,37
2019-08-26,00:00,월,38,29,54,37,51,67
2019-08-26,01:00,월,34,86,59,101,60,28
2019-08-26,02:00,월,88,80,117,34,141,30
2019-08-26,03:00,월,51,53,17,11,82,29
2019-08-26,04:00,월,49,101,102,18,95,74
2019-08-26,05:00,월,92,92,37,66,103,85
2019-08-26,06:00,월,70,51,78,62,227,55
2019-08-26,07:00,월,87,165,437,211,370,248
2019-08-26,08:00,월,202,72,117,32,140,90
2019-08-26,09:00,월,276,193,227,50,227,54
2019-08-26,10:00,월,259,174,59,128,270,112
