date,time,day_of_week,male_adult,female_adult,male_old,female_old,male_young,female_young
2024-06-15,17:00,토,412,90,368,84,191,193
2024-06-15,18:00,토,584,47,181,177,440,150
2024-06-15,19:00,토,587,275,137,114,153,135
2024-06-15,20:00,토,43,244,162,77,389,239
2024-06-15,21:00,토,364,169,400,48,195,245
2024-06-15,22:00,토,71,29,115,137,183,115
2024-06-15,23:00,토,90,133,23,105,140,104
2024-06-16,00:00,일,108,99,113,35,72,86
2024-06-16,01:00,일,68,101,72,55,22,40
2024-06-16,02:00,일,149,51,188,117,86,59
2024-06-16,03:00,일,173,40,32,116,191,15
2024-06-16,04:00,일,86,123,33,99,73,103
2024-06-16,05:00,일,143,114,47,28,88,72
2024-06-16,06:00,일,303,151,365,142,188,169
2024-06-16,07:00,일,335,375,326,60,239,202
2024-06-16,08:00,일,449,332,367,206,195,377
2024-06-16,09:00,일,95,112,50,63,134,121
2024-06-16,10:00,일,354,168,260,130,198,44
2024-06-16,11:00,일,153,212,48,92,217,158
2024-06-16,12:00,일,101,74,462,143,187,163
2024-06-16,13:00,일,116,148,255,55,60,249
2024-06-16,14:00,일,373,171,155,156,206,73
2024-06-16,15:00,일,95,163,178,120,282,166
2024-06-16,16:00,일,99,134,83,215,249,228
2024-06-16,17:00,일,313,132,40,160,215,64
2024-06-16,18:00,일,84,134,259,171,283,208
2024-06-16,19:00,일,215,99,332,134,358,231
2024-06-16,20:00,일,262,85,190,242,291,142
2024-06-16,21:00,일,186,29,237,130,206,219
2024-06-16,22:00,일,159,124,61,76,143,51
2024-06-16,23:00,일,73,33,142,18,81,17
2024-06-17,00:00,월,105,36,89,24,72,17
2024-06-17,01:00,월,75,8,97,44,68,13
2024-06-17,02:00,월,21,24,44,46,96,18
2024-06-17,03:00,월,95,27,50,38,32,66
2024-06-17,04:00,월,104,57,100,41,42,35
2024-06-17,05:00,월,73,28,83,19,20,41
2024-06-17,06:00,월,150,123,193,99,197,116
2024-06-17,07:00,월,121,57,296,41,139,133
2024-06-17,08:00,월,83,210,112,196,189,108
2024-06-17,09:00,월,209,61,81,98,166,92
2024-06-17,10:00,월,68,109,160,70,85,29
2024-06-17,11:00,월,95,139,48,139,187,19
2024-06-17,12:00,월,122,76,45,33,267,101
2024-06-17,13:00,월,114,59,258,150,204,159
2024-06-17,14:00,월,152,59,151,69,160,67
2024-06-17,15:00,월,68,129,123,127,90,18
2024-06-17,16:00,월,93,64,212,121,124,77
2024-06-17,17:00,월,116,57,148,81,189,141
2024-06-17,18:00,월,166,28,248,143,48,140
2024-06-17,19:00,월,105,59,210,128,115,99
2024-06-17,20:00,월,138,134,160,134,62,83
2024-06-17,21:00,월,138,77,144,137,128,25
2024-06-17,22:00,월,39,61,11,69,35,57
2024-06-17,23:00,월,24,35,64,36,68,30
2024-06-18,00:00,화,68,38,92,9,93,24
2024-06-18,01:00,화,21,37,94,8,29,51
2024-06-18,02:00,화,27,30,49,38,96,15
2024-06-18,03:00,화,74,76,118,68,42,55
2024-06-18,04:00,화,106,22,32,76,41,68
2024-06-18,05:00,화,36,11,76,57,84,62
2024-06-18,06:00,화,183,26,141,93,140,149
2024-06-18,07:00,화,48,43,197,166,335,92
2024-06-18,08:00,화,328,223,306,223,267,95
2024-06-18,09:00,화,165,22,80,77,40,91
2024-06-18,10:00,화,43,148,65,111,112,103
2024-06-18,11:00,화,62,56,90,76,86,59
2024-06-18,12:00,화,182,101,142,61,224,185
2024-06-18,13:00,화,146,24,100,97,162,125
2024-06-18,14:00,화,183,34,53,36,217,39
2024-06-18,15:00,화,209,38,197,52,235,65
2024-06-18,16:00,화,178,49,104,69,71,54
2024-06-18,17:00,화,87,53,53,79,41,33
2024-06-18,18:00,화,338,121,35,79,269,224
2024-06-18,19:00,화,78,197,205,167,146,102
2024-06-18,20:00,화,139,94,225,83,141,115
2024-06-18,21:00,화,219,69,53,41,90,48
2024-06-18,22:00,화,55,49,55,36,59,71
2024-06-18,23:00,화,45,65,69,58,44,35
2024-06-19,00:00,수,105,26,38,18,60,22
2024-06-19,01:00,수,68,72,36,44,117,47
2024-06-19,02:00,수,79,34,51,48,80,64
2024-06-19,03:00,수,41,60,78,68,110,20
2024-06-19,04:00,수,112,24,19,67,18,58
2024-06-19,05:00,수,47,24,31,78,14,23
2024-06-19,06:00,수,173,104,73,64,129,30
2024-06-19,07:00,수,180,136,71,82,92,218
2024-06-19,08:00,수,42,29,288,221,212,185
2024-06-19,09:00,수,30,113,212,65,235,113
2024-06-19,10:00,수,197,29,77,68,141,18
2024-06-19,11:00,수,71,137,221,43,116,42
2024-06-19,12:00,수,146,182,58,182,173,191
2024-06-19,13:00,수,54,53,288,69,222,33
2024-06-19,14:00,수,212,118,115,31,136,24
2024-06-19,15:00,수,193,119,213,126,53,61
2024-06-19,16:00,수,204,43,181,34,180,114
2024-06-19,17:00,수,124,79,118,36,39,55
2024-06-19,18:00,수,333,218,274,159,322,231
2024-06-19,19:00,수,320,27,254,120,335,196
2024-06-19,20:00,수,177,153,158,74,231,138
2024-06-19,21:00,수,98,32,125,80,184,137
2024-06-19,22:00,수,101,51,95,17,24,45
2024-06-19,23:00,수,57,48,26,70,87,68
2024-06-20,00:00,목,128,15,103,78,100,37
2024-06-20,01:00,목,21,19,19,20,46,53
2024-06-20,02:00,목,18,41,66,68,123,58
2024-06-20,03:00,목,36,80,56,70,125,46
2024-06-20,04:00,목,95,65,78,8,125,67
2024-06-20,05:00,목,70,10,65,82,13,15
2024-06-20,06:00,목,36,56,240,169,53,112
2024-06-20,07:00,목,309,37,98,217,111,192
2024-06-20,08:00,목,333,50,233,41,272,172
2024-06-20,09:00,목,53,62,202,43,239,54
2024-06-20,10:00,목,57,58,91,60,241,82
2024-06-20,11:00,목,99,30,128,154,163,108
2024-06-20,12:00,목,166,31,234,80,127,206
2024-06-20,13:00,목,151,143,309,166,251,126
2024-06-20,14:00,목,126,26,37,137,128,70
2024-06-20,15:00,목,258,65,118,149,164,32
2024-06-20,16:00,목,99,95,66,35,219,19
2024-06-20,17:00,목,173,20,202,94,232,150
2024-06-20,18:00,목,343,120,223,45,60,65
2024-06-20,19:00,목,262,44,356,28,227,141
2024-06-20,20:00,목,227,137,86,40,69,40
2024-06-20,21:00,목,82,35,69,147,36,116
2024-06-20,22:00,목,13,66,47,76,81,50
2024-06-20,23:00,목,44,83,41,49,73,37
2024-06-21,00:00,금,52,47,15,92,14,71
2024-06-21,01:00,금,39,46,29,28,76,25
2024-06-21,02:00,금,64,24,57,42,53,82
2024-06-21,03:00,금,129,38,27,46,95,57
2024-06-21,04:00,금,92,89,123,87,14,26
2024-06-21,05:00,금,59,22,21,80,56,18
2024-06-21,06:00,금,74,49,201,135,239,50
2024-06-21,07:00,금,412,201,323,108,186,229
2024-06-21,08:00,금,198,75,190,178,415,195
2024-06-21,09:00,금,37,166,121,89,279,77
2024-06-21,10:00,금,129,170,233,175,179,172
2024-06-21,11:00,금,222,179,249,59,146,100
2024-06-21,12:00,금,348,39,333,121,94,156
2024-06-21,13:00,금,333,207,196,138,239,238
2024-06-21,14:00,금,125,82,226,78,95,23
2024-06-21,15:00,금,49,124,39,47,139,87
2024-06-21,16:00,금,142,58,158,110,178,58
2024-06-21,17:00,금,121,77,136,50,175,97
2024-06-21,18:00,금,385,176,299,233,179,136
2024-06-21,19:00,금,346,219,271,77,149,149
2024-06-21,20:00,금,85,186,201,58,276,55
2024-06-21,21:00,금,62,61,269,86,261,91
2024-06-21,22:00,금,14,45,32,62,27,29
2024-06-21,23:00,금,18,30,101,65,20,68
2024-06-22,00:00,토,145,21,65,44,73,96
2024-06-22,01:00,토,154,85,32,61,102,23
2024-06-22,02:00,토,137,109,171,111,33,64
2024-06-22,03:00,토,102,13,136,54,100,68
2024-06-22,04:00,토,108,74,154,92,163,98
2024-06-22,05:00,토,48,22,25,61,138,90
2024-06-22,06:00,토,201,54,242,141,190,179
2024-06-22,07:00,토,304,185,377,121,179,85
2024-06-22,08:00,토,192,48,139,351,443,158
2024-06-22,09:00,토,199,130,110,140,349,236
2024-06-22,10:00,토,140,78,231,46,312,232
2024-06-22,11:00,토,144,49,276,225,165,127
2024-06-22,12:00,토,361,287,282,106,294,35
2024-06-22,13:00,토,428,46,236,69,125,146
2024-06-22,14:00,토,285,72,224,178,333,198
2024-06-22,15:00,토,144,190,326,87,326,120
2024-06-22,16:00,토,135,90,174,156,313,41
2024-06-22,17:00,토,258,155,230,230,188,123
2024-06-22,18:00,토,286,105,513,335,72,194
2024-06-22,19:00,토,500,124,213,315,64,244
2024-06-22,20:00,토,213,199,49,208,73,32
2024-06-22,21:00,토,205,114,58,109,201,147
2024-06-22,22:00,토,73,21,29,16,30,11
2024-06-22,23:00,토,105,29,72,64,132,100
2024-06-23,00:00,일,163,101,53,96,104,24
2024-06-23,01:00,일,125,92,92,72,84,82
2024-06-23,02:00,일,72,31,154,49,157,46
2024-06-23,03:00,일,139,90,133,82,136,47
2024-06-23,04:00,일,72,30,70,54,74,28
2024-06-23,05:00,일,133,54,33,80,148,50
2024-06-23,06:00,일,48,198,294,41,86,156
2024-06-23,07:00,일,302,279,366,164,391,279
2024-06-23,08:00,일,182,166,334,93,254,153
2024-06-23,09:00,일,311,73,262,210,274,120
2024-06-23,10:00,일,242,77,191,64,38,130
2024-06-23,11:00,일,148,39,261,46,259,71
2024-06-23,12:00,일,147,76,157,54,212,246
2024-06-23,13:00,일,430,50,108,255,207,103
2024-06-23,14:00,일,201,166,309,218,247,114
2024-06-23,15:00,일,104,197,201,85,174,194
2024-06-23,16:00,일,104,214,247,210,174,177
2024-06-23,17:00,일,221,128,81,156,139,33
2024-06-23,18:00,일,424,81,232,279,62,234
2024-06-23,19:00,일,496,183,459,213,212,267
2024-06-23,20:00,일,176,29,259,59,272,85
2024-06-23,21:00,일,201,154,259,74,66,93
2024-06-23,22:00,일,90,67,161,46,116,24
2024-06-23,23:00,일,55,39,67,38,124,58
2024-06-24,00:00,월,35,17,123,40,116,67
2024-06-24,01:00,월,118,58,26,82,131,47
2024-06-24,02:00,월,39,19,100,52,90,16
2024-06-24,03:00,월,112,74,92,9,106,32
2024-06-24,04:00,월,35,61,55,40,41,56
2024-06-24,05:00,월,65,38,105,44,132,43
2024-06-24,06:00,월,195,145,214,35,54,17
2024-06-24,07:00,월,226,126,396,254,312,95
2024-06-24,08:00,월,81,128,300,155,81,181
2024-06-24,09:00,월,249,34,191,29,238,45
2024-06-24,10:00,월,196,91,30,39,151,38
2024-06-24,11:00,월,70,176,26,44,200,39
2024-06-24,12:00,월,332,188,155,152,307,104
2024-06-24,13:00,월,186,152,213,192,101,67
2024-06-24,14:00,월,72,142,118,30,262,58
2024-06-24,15:00,월,102,93,63,153,216,92
2024-06-24,16:00,월,49,93,140,129,139,54
2024-06-24,17:00,월,33,17,37,168,27,62
2024-06-24,18:00,월,322,122,236,167,171,43
2024-06-24,19:00,월,346,224,41,30,294,75
2024-06-24,20:00,월,238,43,192,18,171,73
2024-06-24,21:00,월,75,160,51,163,246,78
2024-06-24,22:00,월,71,65,108,12,35,8
2024-06-24,23:00,월,54,72,80,33,20,57
2024-06-25,00:00,화,121,40,124,28,133,76
2024-06-25,01:00,화,115,80,62,15,103,17
2024-06-25,02:00,화,137,62,15,56,101,64
2024-06-25,03:00,화,59,54,134,63,50,70
2024-06-25,04:00,화,128,31,56,75,90,63
2024-06-25,05:00,화,23,14,100,16,85,37
2024-06-25,06:00,화,150,151,125,180,35,58
2024-06-25,07:00,화,344,32,88,39,382,160
2024-06-25,08:00,화,112,225,371,125,375,151
2024-06-25,09:00,화,112,155,165,36,225,134
2024-06-25,10:00,화,241,179,104,129,116,49
2024-06-25,11:00,화,194,65,76,141,274,157
2024-06-25,12:00,화,208,153,364,71,153,98
2024-06-25,13:00,화,216,154,235,26,166,159
2024-06-25,14:00,화,197,186,125,179,53,94
2024-06-25,15:00,화,53,117,45,91,246,38
2024-06-25,16:00,화,244,57,204,139,145,139
2024-06-25,17:00,화,63,171,145,67,92,77
2024-06-25,18:00,화,378,215,300,33,329,159
2024-06-25,19:00,화,126,240,234,265,272,278
2024-06-25,20:00,화,143,108,159,113,110,61
2024-06-25,21:00,화,182,131,274,47,255,132
2024-06-25,22:00,화,56,36,54,97,16,12
2024-06-25,23:00,화,86,67,122,29,14,76
2024-06-26,00:00,수,109,70,69,11,46,93
2024-06-26,01:00,수,94,22,128,18,63,62
2024-06-26,02:00,수,112,40,80,15,59,80
2024-06-26,03:00,수,59,79,75,34,47,75
2024-06-26,04:00,수,131,86,121,29,38,96
2024-06-26,05:00,수,81,95,57,34,61,28
2024-06-26,06:00,수,67,88,61,191,274,57
2024-06-26,07:00,수,367,199,168,262,214,47
2024-06-26,08:00,수,316,91,404,168,404,113
2024-06-26,09:00,수,293,121,66,147,244,63
2024-06-26,10:00,수,222,120,92,162,151,148
2024-06-26,11:00,수,159,158,207,172,159,65
2024-06-26,12:00,수,57,118,344,163,247,164
2024-06-26,13:00,수,298,233,49,49,310,246
2024-06-26,14:00,수,228,151,33,152,243,114
2024-06-26,15:00,수,109,172,60,140,116,181
2024-06-26,16:00,수,151,53,231,53,168,116
2024-06-26,17:00,수,260,147,104,81,45,130
2024-06-26,18:00,수,48,69,172,275,283,64
2024-06-26,19:00,수,114,199,395,196,148,148
2024-06-26,20:00,수,78,67,114,51,199,164
2024-06-26,21:00,수,156,98,272,183,231,60
2024-06-26,22:00,수,43,69,113,80,40,79
2024-06-26,23:00,수,83,92,132,94,51,25
2024-06-27,00:00,목,151,20,145,28,81,27
2024-06-27,01:00,목,94,51,82,27,33,33
2024-06-27,02:00,목,54,77,44,23,143,11
2024-06-27,03:00,목,47,57,34,16,116,40
2024-06-27,04:00,목,154,50,78,28,139,100
2024-06-27,05:00,목,19,12,90,45,135,64
2024-06-27,06:00,목,202,148,267,96,180,150
2024-06-27,07:00,목,403,228,272,321,167,235
2024-06-27,08:00,목,87,265,267,141,131,61
2024-06-27,09:00,목,282,109,144,83,220,112
2024-06-27,10:00,목,64,114,43,70,84,52
2024-06-27,11:00,목,290,124,240,50,95,100
2024-06-27,12:00,목,174,136,293,278,215,177
2024-06-27,13:00,목,373,129,115,123,383,261
2024-06-27,14:00,목,84,215,259,198,322,44
2024-06-27,15:00,목,256,152,136,55,191,108
2024-06-27,16:00,목,37,129,269,99,68,25
2024-06-27,17:00,목,165,162,175,42,295,70
2024-06-27,18:00,목,379,92,228,123,350,162
2024-06-27,19:00,목,172,134,155,71,209,197
2024-06-27,20:00,목,123,188,248,145,167,72
2024-06-27,21:00,목,77,68,176,145,61,140
2024-06-27,22:00,목,50,85,80,53,115,62
2024-06-27,23:00,목,68,94,115,71,141,40
2024-06-28,00:00,금,173,49,146,22,54,30
2024-06-28,01:00,금,102,60,92,39,85,73
2024-06-28,02:00,금,170,28,116,80,17,74
2024-06-28,03:00,금,70,54,96,96,121,37
2024-06-28,04:00,금,66,86,22,104,59,84
2024-06-28,05:00,금,76,16,54,72,104,79
2024-06-28,06:00,금,102,25,199,63,81,196
2024-06-28,07:00,금,106,244,520,168,496,330
2024-06-28,08:00,금,440,300,228,81,445,247
2024-06-28,09:00,금,302,171,169,180,88,55
2024-06-28,10:00,금,226,55,68,211,316,199
2024-06-28,11:00,금,187,233,88,187,176,116
2024-06-28,12:00,금,126,133,211,249,82,119
2024-06-28,13:00,금,443,223,64,211,94,303
2024-06-28,14:00,금,334,209,164,57,100,169
2024-06-28,15:00,금,114,233,300,28,304,93
2024-06-28,16:00,금,150,209,74,115,125,183
2024-06-28,17:00,금,182,181,45,91,148,227
2024-06-28,18:00,금,355,176,392,249,398,49
2024-06-28,19:00,금,238,155,95,127,496,270
2024-06-28,20:00,금,293,115,275,217,323,172
2024-06-28,21:00,금,65,199,83,199,182,33
2024-06-28,22:00,금,73,30,40,18,60,21
2024-06-28,23:00,금,91,57,30,94,126,116
2024-06-29,00:00,토,77,84,189,86,216,126
2024-06-29,01:00,토,168,96,119,31,58,142
2024-06-29,02:00,토,132,96,91,93,164,58
2024-06-29,03:00,토,132,77,145,131,107,43
2024-06-29,04:00,토,176,55,122,92,84,61
2024-06-29,05:00,토,76,139,143,47,80,30
2024-06-29,06:00,토,314,187,139,29,192,288
2024-06-29,07:00,토,424,179,109,260,145,349
2024-06-29,08:00,토,149,168,573,81,325,435
2024-06-29,09:00,토,48,212,88,287,382,293
2024-06-29,10:00,토,194,156,84,287,267,64
2024-06-29,11:00,토,126,85,294,249,53,100
2024-06-29,12:00,토,63,373,526,254,310,172
2024-06-29,13:00,토,143,275,307,178,94,139
2024-06-29,14:00,토,84,163,241,277,417,140
2024-06-29,15:00,토,150,56,260,58,225,89
2024-06-29,16:00,토,159,150,241,82,201,72
2024-06-29,17:00,토,101,160,265,240,252,42
2024-06-29,18:00,토,510,333,109,247,600,92
2024-06-29,19:00,토,96,106,162,236,408,225
2024-06-29,20:00,토,172,30,139,268,225,153
2024-06-29,21:00,토,66,235,55,288,287,32
2024-06-29,22:00,토,149,104,103,59,181,122
2024-06-29,23:00,토,206,53,153,58,128,15
2024-06-30,00:00,일,41,115,168,97,59,95
2024-06-30,01:00,일,75,62,150,70,199,82
2024-06-30,02:00,일,51,74,74,67,197,19
2024-06-30,03:00,일,163,26,23,113,124,90
2024-06-30,04:00,일,165,97,140,99,196,94
2024-06-30,05:00,일,101,104,54,19,50,118
2024-06-30,06:00,일,400,187,278,147,144,260
2024-06-30,07:00,일,167,381,424,123,204,293
2024-06-30,08:00,일,578,251,105,235,201,257
2024-06-30,09:00,일,57,178,202,81,404,218
2024-06-30,10:00,일,82,105,179,81,214,97
2024-06-30,11:00,일,194,181,47,224,293,61
2024-06-30,12:00,일,136,348,236,186,59,345
2024-06-30,13:00,일,182,311,260,250,407,336
2024-06-30,14:00,일,208,189,222,236,140,178
2024-06-30,15:00,일,274,44,326,63,78,214
2024-06-30,16:00,일,146,236,152,78,361,67
2024-06-30,17:00,일,297,63,410,60,355,238
2024-06-30,18:00,일,176,206,520,383,591,156
2024-06-30,19:00,일,111,130,386,319,507,130
2024-06-30,20:00,일,99,34,202,35,385,249
2024-06-30,21:00,일,239,180,346,165,92,217
2024-06-30,22:00,일,48,77,55,119,173,105
2024-06-30,23:00,일,62,124,108,86,54,105
2024-07-01,00:00,월,43,23,106,99,50,71
2024-07-01,01:00,월,17,46,117,73,51,18
2024-07-01,02:00,월,27,88,94,56,64,58
2024-07-01,03:00,월,67,84,153,101,142,20
2024-07-01,04:00,월,23,36,144,98,84,67
2024-07-01,05:00,월,101,48,124,73,39,65
2024-07-01,06:00,월,297,125,69,156,80,54
2024-07-01,07:00,월,402,193,363,299,349,35
2024-07-01,08:00,월,193,131,325,308,114,74
2024-07-01,09:00,월,214,144,85,203,107,134
2024-07-01,10:00,월,88,130,212,129,172,169
2024-07-01,11:00,월,142,169,142,72,269,189
2024-07-01,12:00,월,197,227,252,111,181,28
2024-07-01,13:00,월,133,100,143,75,163,149
2024-07-01,14:00,월,296,174,214,200,263,184
2024-07-01,15:00,월,254,50,263,27,214,67
2024-07-01,16:00,월,259,71,173,66,226,65
2024-07-01,17:00,월,153,23,124,94,170,107
2024-07-01,18:00,월,53,175,246,130,439,254
2024-07-01,19:00,월,146,263,269,179,116,136
2024-07-01,20:00,월,237,40,57,102,217,83
2024-07-01,21:00,월,66,22,195,113,178,165
2024-07-01,22:00,월,140,77,36,67,79,88
2024-07-01,23:00,월,62,86,68,71,75,96
2024-07-02,00:00,화,134,78,49,50,85,109
2024-07-02,01:00,화,113,44,90,93,33,113
2024-07-02,02:00,화,98,94,153,16,113,107
2024-07-02,03:00,화,148,78,41,95,85,105
2024-07-02,04:00,화,156,21,163,54,87,87
2024-07-02,05:00,화,85,109,55,107,60,70
2024-07-02,06:00,화,177,78,213,131,282,96
2024-07-02,07:00,화,429,277,318,205,90,222
2024-07-02,08:00,화,418,96,193,103,206,296
2024-07-02,09:00,화,337,45,256,203,339,66
2024-07-02,10:00,화,324,142,198,118,179,89
2024-07-02,11:00,화,101,96,105,48,181,195
2024-07-02,12:00,화,372,135,365,59,363,146
2024-07-02,13:00,화,194,237,367,100,47,262
2024-07-02,14:00,화,105,214,122,106,189,62
2024-07-02,15:00,화,275,198,296,133,205,222
2024-07-02,16:00,화,72,141,65,77,89,42
2024-07-02,17:00,화,94,143,175,136,184,26
2024-07-02,18:00,화,87,144,214,270,279,220
2024-07-02,19:00,화,51,163,400,275,439,58
2024-07-02,20:00,화,106,221,310,102,148,101
2024-07-02,21:00,화,137,44,44,129,251,83
2024-07-02,22:00,화,74,52,133,108,117,18
2024-07-02,23:00,화,44,37,37,91,150,75
2024-07-03,00:00,수,44,17,170,41,27,25
2024-07-03,01:00,수,162,83,120,92,45,95
2024-07-03,02:00,수,55,11,156,36,170,38
2024-07-03,03:00,수,81,79,65,113,64,29
2024-07-03,04:00,수,135,17,111,74,147,11
2024-07-03,05:00,수,101,37,34,96,170,41
2024-07-03,06:00,수,163,201,229,213,196,114
2024-07-03,07:00,수,400,201,95,263,380,163
2024-07-03,08:00,수,279,79,429,49,276,172
2024-07-03,09:00,수,84,40,265,40,129,136
2024-07-03,10:00,수,327,227,268,178,336,197
2024-07-03,11:00,수,127,50,334,26,168,54
2024-07-03,12:00,수,145,138,342,218,445,131
2024-07-03,13:00,수,369,285,127,209,340,224
2024-07-03,14:00,수,144,140,312,47,310,165
2024-07-03,15:00,수,75,27,137,52,56,116
2024-07-03,16:00,수,134,209,303,205,72,29
2024-07-03,17:00,수,227,55,329,82,263,163
2024-07-03,18:00,수,403,337,62,108,437,37
2024-07-03,19:00,수,284,93,121,293,147,144
2024-07-03,20:00,수,156,90,43,47,299,216
2024-07-03,21:00,수,175,109,206,206,177,48
2024-07-03,22:00,수,44,56,89,96,31,105
2024-07-03,23:00,수,87,53,149,109,17,71
2024-07-04,00:00,목,117,85,104,89,168,34
2024-07-04,01:00,목,25,34,69,125,164,94
2024-07-04,02:00,목,108,47,109,77,31,87
2024-07-04,03:00,목,152,20,146,46,175,100
2024-07-04,04:00,목,122,111,128,37,86,93
2024-07-04,05:00,목,176,122,95,34,45,123
2024-07-04,06:00,목,252,35,233,80,54,84
2024-07-04,07:00,목,250,316,409,360,270,176
2024-07-04,08:00,목,503,360,526,94,457,108
2024-07-04,09:00,목,72,199,326,74,96,26
2024-07-04,10:00,목,356,247,254,245,47,150
2024-07-04,11:00,목,193,193,161,146,278,132
2024-07-04,12:00,목,177,264,293,261,123,300
2024-07-04,13:00,목,241,123,411,85,248,179
2024-07-04,14:00,목,66,222,117,183,68,91
2024-07-04,15:00,목,125,54,81,77,242,101
2024-07-04,16:00,목,208,246,221,106,147,89
2024-07-04,17:00,목,218,188,142,141,155,203
2024-07-04,18:00,목,281,221,332,219,122,77
2024-07-04,19:00,목,207,183,193,288,159,248
2024-07-04,20:00,목,113,109,60,125,147,158
2024-07-04,21:00,목,331,63,201,102,333,46
2024-07-04,22:00,목,141,103,88,108,54,105
2024-07-04,23:00,목,109,46,104,48,187,46
2024-07-05,00:00,금,196,18,203,47,58,115
2024-07-05,01:00,금,179,37,50,57,121,57
2024-07-05,02:00,금,66,91,172,59,33,125
2024-07-05,03:00,금,107,111,85,116,85,125
2024-07-05,04:00,금,141,132,187,115,103,97
2024-07-05,05:00,금,204,26,119,33,118,118
2024-07-05,06:00,금,95,128,258,162,256,91
2024-07-05,07:00,금,229,153,344,260,366,339
2024-07-05,08:00,금,313,186,211,142,341,271
2024-07-05,09:00,금,171,126,148,135,256,251
2024-07-05,10:00,금,337,95,126,175,161,180
2024-07-05,11:00,금,144,264,239,180,271,191
2024-07-05,12:00,금,449,130,400,123,427,209
2024-07-05,13:00,금,311,351,505,173,373,290
2024-07-05,14:00,금,200,186,76,63,335,216
2024-07-05,15:00,금,388,217,97,248,84,46
2024-07-05,16:00,금,256,106,213,104,382,252
2024-07-05,17:00,금,258,91,273,216,198,114
2024-07-05,18:00,금,136,359,477,405,254,277
2024-07-05,19:00,금,555,167,189,328,114,179
2024-07-05,20:00,금,409,266,57,186,409,133
2024-07-05,21:00,금,407,75,211,231,161,45
2024-07-05,22:00,금,149,34,99,68,113,42
2024-07-05,23:00,금,59,29,200,61,181,60
2024-07-06,00:00,토,77,141,111,146,195,64
2024-07-06,01:00,토,121,143,227,43,120,68
2024-07-06,02:00,토,231,86,184,93,115,146
2024-07-06,03:00,토,134,149,179,33,65,160
2024-07-06,04:00,토,159,63,228,27,168,27
2024-07-06,05:00,토,140,114,215,106,33,44
2024-07-06,06:00,토,289,317,212,134,126,189
2024-07-06,07:00,토,643,124,224,504,407,173
2024-07-06,08:00,토,162,175,124,224,597,460
2024-07-06,09:00,토,162,106,100,199,307,41
2024-07-06,10:00,토,131,96,421,213,302,43
2024-07-06,11:00,토,411,37,403,149,72,151
2024-07-06,12:00,토,369,369,510,349,268,304
2024-07-06,13:00,토,467,125,524,181,70,154
2024-07-06,14:00,토,230,43,90,275,191,256
2024-07-06,15:00,토,512,98,418,308,178,322
2024-07-06,16:00,토,268,144,351,260,51,132
2024-07-06,17:00,토,434,72,162,99,398,253
2024-07-06,18:00,토,492,299,135,473,733,509
2024-07-06,19:00,토,566,170,717,406,256,403
2024-07-06,20:00,토,256,68,235,220,199,265
2024-07-06,21:00,토,230,282,121,129,196,48
2024-07-06,22:00,토,232,85,40,117,140,24
2024-07-06,23:00,토,118,99,195,74,192,118
2024-07-07,00:00,일,222,111,183,66,53,107
2024-07-07,01:00,일,144,94,85,24,162,140
2024-07-07,02:00,일,232,135,97,53,132,52
2024-07-07,03:00,일,41,53,91,106,67,116
2024-07-07,04:00,일,236,154,72,102,107,116
2024-07-07,05:00,일,183,155,111,104,193,150
2024-07-07,06:00,일,96,230,456,197,188,33
2024-07-07,07:00,일,600,477,409,376,358,436
2024-07-07,08:00,일,267,284,655,460,387,318
2024-07-07,09:00,일,366,222,263,183,60,136
2024-07-07,10:00,일,57,159,267,242,429,222
2024-07-07,11:00,일,364,252,217,98,113,217
2024-07-07,12:00,일,414,328,458,332,269,324
2024-07-07,13:00,일,244,198,97,202,153,288
2024-07-07,14:00,일,403,297,94,296,318,41
2024-07-07,15:00,일,328,144,270,278,125,102
2024-07-07,16:00,일,292,189,412,267,156,136
2024-07-07,17:00,일,429,302,342,199,243,263
2024-07-07,18:00,일,506,407,394,415,474,152
2024-07-07,19:00,일,362,154,336,393,673,195
2024-07-07,20:00,일,412,41,403,64,335,167
2024-07-07,21:00,일,229,281,316,249,113,99
2024-07-07,22:00,일,47,41,226,135,230,109
2024-07-07,23:00,일,97,20,37,99,202,98
2024-07-08,00:00,월,48,85,47,37,55,28
2024-07-08,01:00,월,90,19,120,13,110,53
2024-07-08,02:00,월,32,26,104,70,85,80
2024-07-08,03:00,월,15,30,102,46,72,91
2024-07-08,04:00,월,84,60,46,36,103,33
2024-07-08,05:00,월,72,76,60,80,78,11
2024-07-08,06:00,월,259,186,132,195,119,157
2024-07-08,07:00,월,319,259,402,151,174,32
2024-07-08,08:00,월,259,141,185,73,348,201
2024-07-08,09:00,월,71,171,114,159,184,34
2024-07-08,10:00,월,143,177,172,85,90,181
2024-07-08,11:00,월,114,187,277,40,219,27
2024-07-08,12:00,월,195,158,205,148,275,80
2024-07-08,13:00,월,226,89,139,142,368,68
2024-07-08,14:00,월,271,28,141,37,80,159
2024-07-08,15:00,월,286,185,87,146,248,131
2024-07-08,16:00,월,117,108,132,124,78,85
2024-07-08,17:00,월,131,52,277,174,210,142
2024-07-08,18:00,월,221,43,442,236,219,230
2024-07-08,19:00,월,413,296,368,143,402,131
2024-07-08,20:00,월,274,91,168,83,236,173
2024-07-08,21:00,월,208,188,169,65,149,149
2024-07-08,22:00,월,33,39,140,28,128,56
